Time (EET);EndTime;Open;High;Low;Close;Volume;WickPrice;OppositeWickPrice 
2020.01.02 01:00:08.096;2020.01.02 01:00:08.097;1520,23;1520,24;1520,23;1520,24;0;;
2020.01.02 01:00:08.098;2020.01.02 01:00:08.099;1520,24;1520,25;1520,24;1520,25;0;;
2020.01.02 01:00:08.100;2020.01.02 01:00:08.101;1520,25;1520,26;1520,25;1520,26;0;;
2020.01.02 01:00:08.102;2020.01.02 01:00:08.103;1520,26;1520,27;1520,26;1520,27;0;;
2020.01.02 01:00:08.104;2020.01.02 01:00:08.105;1520,27;1520,28;1520,27;1520,28;0;;
2020.01.02 01:00:08.106;2020.01.02 01:00:08.107;1520,28;1520,29;1520,28;1520,29;0;;
2020.01.02 01:00:08.108;2020.01.02 01:00:08.109;1520,29;1520,3;1520,29;1520,3;0;;
2020.01.02 01:00:08.110;2020.01.02 01:00:08.111;1520,3;1520,31;1520,3;1520,31;0;;
2020.01.02 01:00:08.112;2020.01.02 01:00:08.113;1520,31;1520,32;1520,31;1520,32;0;;
2020.01.02 01:00:08.114;2020.01.02 01:00:08.115;1520,32;1520,33;1520,32;1520,33;0;;
2020.01.02 01:00:08.116;2020.01.02 01:00:08.117;1520,33;1520,34;1520,33;1520,34;0;;
2020.01.02 01:00:08.118;2020.01.02 01:00:08.119;1520,34;1520,35;1520,34;1520,35;0;;
2020.01.02 01:00:08.120;2020.01.02 01:00:08.121;1520,35;1520,36;1520,35;1520,36;0;;
2020.01.02 01:00:08.122;2020.01.02 01:00:08.123;1520,36;1520,37;1520,36;1520,37;0;;
2020.01.02 01:00:08.124;2020.01.02 01:00:08.125;1520,37;1520,38;1520,37;1520,38;0;;
2020.01.02 01:00:08.126;2020.01.02 01:00:08.127;1520,38;1520,39;1520,38;1520,39;0;;
2020.01.02 01:00:08.128;2020.01.02 01:00:08.129;1520,39;1520,4;1520,39;1520,4;0;;
2020.01.02 01:00:08.130;2020.01.02 01:00:08.131;1520,4;1520,41;1520,4;1520,41;0;;
2020.01.02 01:00:08.132;2020.01.02 01:00:08.133;1520,41;1520,42;1520,41;1520,42;0;;
2020.01.02 01:00:08.134;2020.01.02 01:00:08.135;1520,42;1520,43;1520,42;1520,43;0;;
2020.01.02 01:00:08.136;2020.01.02 01:00:08.137;1520,43;1520,44;1520,43;1520,44;0;;
2020.01.02 01:00:08.138;2020.01.02 01:00:08.139;1520,44;1520,45;1520,44;1520,45;0;;
2020.01.02 01:00:08.140;2020.01.02 01:00:08.141;1520,45;1520,46;1520,45;1520,46;0;;
2020.01.02 01:00:08.142;2020.01.02 01:00:08.143;1520,46;1520,47;1520,46;1520,47;0;;
2020.01.02 01:00:08.144;2020.01.02 01:00:08.145;1520,47;1520,48;1520,47;1520,48;0;;
2020.01.02 01:00:08.146;2020.01.02 01:00:08.147;1520,48;1520,49;1520,48;1520,49;0;;
2020.01.02 01:00:08.148;2020.01.02 01:00:08.149;1520,49;1520,5;1520,49;1520,5;0;;
2020.01.02 01:00:08.150;2020.01.02 01:00:08.151;1520,5;1520,51;1520,5;1520,51;0;;
2020.01.02 01:00:08.152;2020.01.02 01:00:08.153;1520,51;1520,52;1520,51;1520,52;0;;
2020.01.02 01:00:08.154;2020.01.02 01:00:08.155;1520,52;1520,53;1520,52;1520,53;0;;
2020.01.02 01:00:08.156;2020.01.02 01:00:08.157;1520,53;1520,54;1520,53;1520,54;0;;
2020.01.02 01:00:08.158;2020.01.02 01:00:08.159;1520,54;1520,55;1520,54;1520,55;0;;
2020.01.02 01:00:08.160;2020.01.02 01:00:08.161;1520,55;1520,56;1520,55;1520,56;0;;
2020.01.02 01:00:08.162;2020.01.02 01:00:08.163;1520,56;1520,57;1520,56;1520,57;0;;
2020.01.02 01:00:08.164;2020.01.02 01:00:08.165;1520,57;1520,58;1520,57;1520,58;0;;
2020.01.02 01:00:08.166;2020.01.02 01:00:08.167;1520,58;1520,59;1520,58;1520,59;0;;
2020.01.02 01:00:08.168;2020.01.02 01:00:08.169;1520,59;1520,6;1520,59;1520,6;0;;
2020.01.02 01:00:08.170;2020.01.02 01:00:08.171;1520,6;1520,61;1520,6;1520,61;0;;
2020.01.02 01:00:08.172;2020.01.02 01:00:08.173;1520,61;1520,62;1520,61;1520,62;0;;
2020.01.02 01:00:08.174;2020.01.02 01:00:08.175;1520,62;1520,63;1520,62;1520,63;0;;
2020.01.02 01:00:08.176;2020.01.02 01:00:08.177;1520,63;1520,64;1520,63;1520,64;0;;
2020.01.02 01:00:08.178;2020.01.02 01:00:08.179;1520,64;1520,65;1520,64;1520,65;0;;
2020.01.02 01:00:08.180;2020.01.02 01:00:08.181;1520,65;1520,66;1520,65;1520,66;0;;
2020.01.02 01:00:08.182;2020.01.02 01:00:08.183;1520,66;1520,67;1520,66;1520,67;0;;1520,675
2020.01.02 01:00:08.184;2020.01.02 01:00:08.613;1520,66;1520,66;1520,65;1520,65;0,0002;1520,675;
2020.01.02 01:00:08.614;2020.01.02 01:00:08.615;1520,65;1520,65;1520,64;1520,64;0;;
2020.01.02 01:00:08.616;2020.01.02 01:00:08.617;1520,64;1520,64;1520,63;1520,63;0;;
2020.01.02 01:00:08.618;2020.01.02 01:00:08.619;1520,63;1520,63;1520,62;1520,62;0;;
2020.01.02 01:00:08.620;2020.01.02 01:00:08.621;1520,62;1520,62;1520,61;1520,61;0;;
2020.01.02 01:00:08.622;2020.01.02 01:00:08.623;1520,61;1520,61;1520,6;1520,6;0;;
2020.01.02 01:00:08.624;2020.01.02 01:00:08.625;1520,6;1520,6;1520,59;1520,59;0;;
2020.01.02 01:00:08.626;2020.01.02 01:00:08.627;1520,59;1520,59;1520,58;1520,58;0;;
2020.01.02 01:00:08.628;2020.01.02 01:00:08.629;1520,58;1520,58;1520,57;1520,57;0;;
2020.01.02 01:00:08.630;2020.01.02 01:00:08.631;1520,57;1520,57;1520,56;1520,56;0;;
2020.01.02 01:00:08.632;2020.01.02 01:00:08.633;1520,56;1520,56;1520,55;1520,55;0;;
2020.01.02 01:00:08.634;2020.01.02 01:00:08.635;1520,55;1520,55;1520,54;1520,54;0;;
2020.01.02 01:00:08.636;2020.01.02 01:00:08.637;1520,54;1520,54;1520,53;1520,53;0;;
2020.01.02 01:00:08.638;2020.01.02 01:00:08.639;1520,53;1520,53;1520,52;1520,52;0;;
2020.01.02 01:00:08.640;2020.01.02 01:00:08.641;1520,52;1520,52;1520,51;1520,51;0;;
2020.01.02 01:00:08.642;2020.01.02 01:00:08.643;1520,51;1520,51;1520,5;1520,5;0;;
2020.01.02 01:00:08.644;2020.01.02 01:00:08.645;1520,5;1520,5;1520,49;1520,49;0;;
2020.01.02 01:00:08.646;2020.01.02 01:00:08.647;1520,49;1520,49;1520,48;1520,48;0;;
2020.01.02 01:00:08.648;2020.01.02 01:00:08.649;1520,48;1520,48;1520,47;1520,47;0;;
2020.01.02 01:00:08.650;2020.01.02 01:00:08.651;1520,47;1520,47;1520,46;1520,46;0;;
2020.01.02 01:00:08.652;2020.01.02 01:00:08.653;1520,46;1520,46;1520,45;1520,45;0;;
2020.01.02 01:00:08.654;2020.01.02 01:00:08.655;1520,45;1520,45;1520,44;1520,44;0;;
2020.01.02 01:00:08.656;2020.01.02 01:00:08.657;1520,44;1520,44;1520,43;1520,43;0;;
2020.01.02 01:00:08.658;2020.01.02 01:00:08.659;1520,43;1520,43;1520,42;1520,42;0;;
2020.01.02 01:00:08.660;2020.01.02 01:00:08.661;1520,42;1520,42;1520,41;1520,41;0;;
2020.01.02 01:00:08.662;2020.01.02 01:00:08.663;1520,41;1520,41;1520,4;1520,4;0;;
2020.01.02 01:00:08.664;2020.01.02 01:00:08.665;1520,4;1520,4;1520,39;1520,39;0;;
2020.01.02 01:00:08.666;2020.01.02 01:00:08.667;1520,39;1520,39;1520,38;1520,38;0;;
2020.01.02 01:00:08.668;2020.01.02 01:00:08.669;1520,38;1520,38;1520,37;1520,37;0;;
2020.01.02 01:00:08.670;2020.01.02 01:00:08.671;1520,37;1520,37;1520,36;1520,36;0;;
2020.01.02 01:00:08.672;2020.01.02 01:00:08.673;1520,36;1520,36;1520,35;1520,35;0;;
2020.01.02 01:00:08.674;2020.01.02 01:00:08.675;1520,35;1520,35;1520,34;1520,34;0;;
2020.01.02 01:00:08.676;2020.01.02 01:00:08.677;1520,34;1520,34;1520,33;1520,33;0;;
2020.01.02 01:00:08.678;2020.01.02 01:00:08.679;1520,33;1520,33;1520,32;1520,32;0;;
2020.01.02 01:00:08.680;2020.01.02 01:00:08.681;1520,32;1520,32;1520,31;1520,31;0;;
2020.01.02 01:00:08.682;2020.01.02 01:00:08.683;1520,31;1520,31;1520,3;1520,3;0;;
2020.01.02 01:00:08.684;2020.01.02 01:00:08.685;1520,3;1520,3;1520,29;1520,29;0;;
2020.01.02 01:00:08.686;2020.01.02 01:00:08.687;1520,29;1520,29;1520,28;1520,28;0;;1520,275
2020.01.02 01:00:08.688;2020.01.02 01:00:08.890;1520,28;1520,28;1520,27;1520,27;0,0001;;
2020.01.02 01:00:08.891;2020.01.02 01:00:08.892;1520,27;1520,27;1520,26;1520,26;0;;
2020.01.02 01:00:08.893;2020.01.02 01:00:08.894;1520,26;1520,26;1520,25;1520,25;0;;
2020.01.02 01:00:08.895;2020.01.02 01:00:08.896;1520,25;1520,25;1520,24;1520,24;0;;
2020.01.02 01:00:08.897;2020.01.02 01:00:08.898;1520,24;1520,24;1520,23;1520,23;0;;
2020.01.02 01:00:08.899;2020.01.02 01:00:08.900;1520,23;1520,23;1520,22;1520,22;0;;
2020.01.02 01:00:08.901;2020.01.02 01:00:08.902;1520,22;1520,22;1520,21;1520,21;0;;
2020.01.02 01:00:08.903;2020.01.02 01:00:08.904;1520,21;1520,21;1520,2;1520,2;0;;
2020.01.02 01:00:08.905;2020.01.02 01:00:08.906;1520,2;1520,2;1520,19;1520,19;0;;
2020.01.02 01:00:08.907;2020.01.02 01:00:08.908;1520,19;1520,19;1520,18;1520,18;0;;
2020.01.02 01:00:08.909;2020.01.02 01:00:08.910;1520,18;1520,18;1520,17;1520,17;0;;
2020.01.02 01:00:08.911;2020.01.02 01:00:08.912;1520,17;1520,17;1520,16;1520,16;0;;
2020.01.02 01:00:08.913;2020.01.02 01:00:08.914;1520,16;1520,16;1520,15;1520,15;0;;
2020.01.02 01:00:08.915;2020.01.02 01:00:08.916;1520,15;1520,15;1520,14;1520,14;0;;
2020.01.02 01:00:08.917;2020.01.02 01:00:08.918;1520,14;1520,14;1520,13;1520,13;0;;
2020.01.02 01:00:08.919;2020.01.02 01:00:08.920;1520,13;1520,13;1520,12;1520,12;0;;
2020.01.02 01:00:08.921;2020.01.02 01:00:08.922;1520,12;1520,12;1520,11;1520,11;0;;
2020.01.02 01:00:08.923;2020.01.02 01:00:08.924;1520,11;1520,11;1520,1;1520,1;0;;
2020.01.02 01:00:08.925;2020.01.02 01:00:08.926;1520,1;1520,1;1520,09;1520,09;0;;
2020.01.02 01:00:08.927;2020.01.02 01:00:08.928;1520,09;1520,09;1520,08;1520,08;0;;
2020.01.02 01:00:08.929;2020.01.02 01:00:08.930;1520,08;1520,08;1520,07;1520,07;0;;
2020.01.02 01:00:08.931;2020.01.02 01:00:08.932;1520,07;1520,07;1520,06;1520,06;0;;
2020.01.02 01:00:08.933;2020.01.02 01:00:08.934;1520,06;1520,06;1520,05;1520,05;0;;
2020.01.02 01:00:08.935;2020.01.02 01:00:08.936;1520,05;1520,05;1520,04;1520,04;0;;
2020.01.02 01:00:08.937;2020.01.02 01:00:08.938;1520,04;1520,04;1520,03;1520,03;0;;1520,025
2020.01.02 01:00:08.939;2020.01.02 01:00:08.940;1520,03;1520,03;1520,02;1520,02;0,0001;;
2020.01.02 01:00:08.941;2020.01.02 01:00:08.942;1520,02;1520,02;1520,01;1520,01;0;;
2020.01.02 01:00:08.943;2020.01.02 01:00:08.944;1520,01;1520,01;1520;1520;0;;
2020.01.02 01:00:08.945;2020.01.02 01:00:08.946;1520;1520;1519,99;1519,99;0;;
2020.01.02 01:00:08.947;2020.01.02 01:00:08.948;1519,99;1519,99;1519,98;1519,98;0;;
2020.01.02 01:00:08.949;2020.01.02 01:00:08.950;1519,98;1519,98;1519,97;1519,97;0;;
2020.01.02 01:00:08.951;2020.01.02 01:00:08.952;1519,97;1519,97;1519,96;1519,96;0;;
2020.01.02 01:00:08.953;2020.01.02 01:00:08.954;1519,96;1519,96;1519,95;1519,95;0;;
2020.01.02 01:00:08.955;2020.01.02 01:00:08.956;1519,95;1519,95;1519,94;1519,94;0;;
2020.01.02 01:00:08.957;2020.01.02 01:00:08.958;1519,94;1519,94;1519,93;1519,93;0;;
2020.01.02 01:00:08.959;2020.01.02 01:00:08.960;1519,93;1519,93;1519,92;1519,92;0;;
2020.01.02 01:00:08.961;2020.01.02 01:00:08.962;1519,92;1519,92;1519,91;1519,91;0;;
2020.01.02 01:00:08.963;2020.01.02 01:00:08.964;1519,91;1519,91;1519,9;1519,9;0;;
2020.01.02 01:00:08.965;2020.01.02 01:00:08.966;1519,9;1519,9;1519,89;1519,89;0;;
2020.01.02 01:00:08.967;2020.01.02 01:00:08.968;1519,89;1519,89;1519,88;1519,88;0;;
2020.01.02 01:00:08.969;2020.01.02 01:00:08.970;1519,88;1519,88;1519,87;1519,87;0;;
2020.01.02 01:00:08.971;2020.01.02 01:00:08.972;1519,87;1519,87;1519,86;1519,86;0;;
2020.01.02 01:00:08.973;2020.01.02 01:00:08.974;1519,86;1519,86;1519,85;1519,85;0;;
2020.01.02 01:00:08.975;2020.01.02 01:00:08.976;1519,85;1519,85;1519,84;1519,84;0;;
2020.01.02 01:00:08.977;2020.01.02 01:00:08.978;1519,84;1519,84;1519,83;1519,83;0;;
2020.01.02 01:00:08.979;2020.01.02 01:00:08.980;1519,83;1519,83;1519,82;1519,82;0;;
2020.01.02 01:00:08.981;2020.01.02 01:00:08.982;1519,82;1519,82;1519,81;1519,81;0;;
2020.01.02 01:00:08.983;2020.01.02 01:00:08.984;1519,81;1519,81;1519,8;1519,8;0;;
2020.01.02 01:00:08.985;2020.01.02 01:00:08.986;1519,8;1519,8;1519,79;1519,79;0;;
2020.01.02 01:00:08.987;2020.01.02 01:00:08.988;1519,79;1519,79;1519,78;1519,78;0;;1519,745
2020.01.02 01:00:08.989;2020.01.02 01:00:09.347;1519,75;1519,75;1519,74;1519,74;0,0002;;
2020.01.02 01:00:09.348;2020.01.02 01:00:09.349;1519,74;1519,74;1519,73;1519,73;0;;
2020.01.02 01:00:09.350;2020.01.02 01:00:09.351;1519,73;1519,73;1519,72;1519,72;0;;
2020.01.02 01:00:09.352;2020.01.02 01:00:09.353;1519,72;1519,72;1519,71;1519,71;0;;
2020.01.02 01:00:09.354;2020.01.02 01:00:09.355;1519,71;1519,71;1519,7;1519,7;0;;
2020.01.02 01:00:09.356;2020.01.02 01:00:09.357;1519,7;1519,7;1519,69;1519,69;0;;
2020.01.02 01:00:09.358;2020.01.02 01:00:09.359;1519,69;1519,69;1519,68;1519,68;0;;
2020.01.02 01:00:09.360;2020.01.02 01:00:09.361;1519,68;1519,68;1519,67;1519,67;0;;
2020.01.02 01:00:09.362;2020.01.02 01:00:09.363;1519,67;1519,67;1519,66;1519,66;0;;1519,655
2020.01.02 01:00:09.364;2020.01.02 01:00:09.489;1519,66;1519,66;1519,65;1519,65;0,0001;;
2020.01.02 01:00:09.490;2020.01.02 01:00:09.491;1519,65;1519,65;1519,64;1519,64;0;;
2020.01.02 01:00:09.492;2020.01.02 01:00:09.493;1519,64;1519,64;1519,63;1519,63;0;;
2020.01.02 01:00:09.494;2020.01.02 01:00:09.495;1519,63;1519,63;1519,62;1519,62;0;;
2020.01.02 01:00:09.496;2020.01.02 01:00:09.497;1519,62;1519,62;1519,61;1519,61;0;;
2020.01.02 01:00:09.498;2020.01.02 01:00:09.499;1519,61;1519,61;1519,6;1519,6;0;;
2020.01.02 01:00:09.500;2020.01.02 01:00:09.501;1519,6;1519,6;1519,59;1519,59;0;;
2020.01.02 01:00:09.502;2020.01.02 01:00:09.503;1519,59;1519,59;1519,58;1519,58;0;;1519,575
2020.01.02 01:00:09.504;2020.01.02 01:00:09.549;1519,58;1519,58;1519,57;1519,57;0,0001;;
2020.01.02 01:00:09.550;2020.01.02 01:00:09.551;1519,57;1519,57;1519,56;1519,56;0;;
2020.01.02 01:00:09.552;2020.01.02 01:00:09.553;1519,56;1519,56;1519,55;1519,55;0;;
2020.01.02 01:00:09.554;2020.01.02 01:00:09.555;1519,55;1519,55;1519,54;1519,54;0;;
2020.01.02 01:00:09.556;2020.01.02 01:00:09.557;1519,54;1519,54;1519,53;1519,53;0;;
2020.01.02 01:00:09.558;2020.01.02 01:00:09.559;1519,53;1519,53;1519,52;1519,52;0;;
2020.01.02 01:00:09.560;2020.01.02 01:00:09.561;1519,52;1519,52;1519,51;1519,51;0;;
2020.01.02 01:00:09.562;2020.01.02 01:00:09.563;1519,51;1519,51;1519,5;1519,5;0;;
2020.01.02 01:00:09.564;2020.01.02 01:00:09.565;1519,5;1519,5;1519,49;1519,49;0;;
2020.01.02 01:00:09.566;2020.01.02 01:00:09.567;1519,49;1519,49;1519,48;1519,48;0;;
2020.01.02 01:00:09.568;2020.01.02 01:00:09.569;1519,48;1519,48;1519,47;1519,47;0;;
2020.01.02 01:00:09.570;2020.01.02 01:00:09.571;1519,47;1519,47;1519,46;1519,46;0;;
2020.01.02 01:00:09.572;2020.01.02 01:00:09.573;1519,46;1519,46;1519,45;1519,45;0;;
2020.01.02 01:00:09.574;2020.01.02 01:00:09.575;1519,45;1519,45;1519,44;1519,44;0;;
2020.01.02 01:00:09.576;2020.01.02 01:00:09.577;1519,44;1519,44;1519,43;1519,43;0;;
2020.01.02 01:00:09.578;2020.01.02 01:00:09.579;1519,43;1519,43;1519,42;1519,42;0;;
2020.01.02 01:00:09.580;2020.01.02 01:00:09.581;1519,42;1519,42;1519,41;1519,41;0;;
2020.01.02 01:00:09.582;2020.01.02 01:00:09.583;1519,41;1519,41;1519,4;1519,4;0;;
2020.01.02 01:00:09.584;2020.01.02 01:00:09.585;1519,4;1519,4;1519,39;1519,39;0;;
