Time (EET);EndTime;Open;High;Low;Close;Volume
2020-01-02 01:00:04.836;2020-01-02 01:00:04.836;1518.7;1518.8;1518.7;1518.8;0.00037
2020-01-02 01:00:04.938;2020-01-02 01:00:04.938;1518.8;1518.9;1518.8;1518.9;0.00037
2020-01-02 01:00:05.559;2020-01-02 01:00:05.559;1518.9;1519.0;1518.9;1519.0;0.00037
2020-01-02 01:00:06.414;2020-01-02 01:00:06.414;1519.0;1519.1;1519.0;1519.1;0.00037
2020-01-02 01:00:06.414;2020-01-02 01:00:06.414;1519.1;1519.2;1519.1;1519.2;0.00037
2020-01-02 01:00:06.744;2020-01-02 01:00:06.744;1519.2;1519.3;1519.2;1519.3;0.00037
2020-01-02 01:00:07.065;2020-01-02 01:00:07.065;1519.3;1519.4;1519.3;1519.4;0.00037
2020-01-02 01:00:07.065;2020-01-02 01:00:07.065;1519.4;1519.5;1519.4;1519.5;0.00037
2020-01-02 01:00:07.217;2020-01-02 01:00:07.217;1519.7;1519.8;1519.7;1519.8;0.00037
2020-01-02 01:00:07.217;2020-01-02 01:00:07.217;1519.8;1519.9;1519.8;1519.9;0.00037
2020-01-02 01:00:07.217;2020-01-02 01:00:07.217;1519.5;1519.6;1519.5;1519.6;0.00037
2020-01-02 01:00:07.217;2020-01-02 01:00:07.217;1519.6;1519.7;1519.6;1519.7;0.00037
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1519.9;1520.0;1519.9;1520.0;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.0;1520.1;1520.0;1520.1;0.0001
2020-01-02 01:00:08.183;2020-01-02 01:00:08.183;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:00:08.687;2020-01-02 01:00:08.687;1520.4;1520.4;1520.3;1520.3;0.0001
2020-01-02 01:00:08.687;2020-01-02 01:00:08.687;1520.6;1520.6;1520.5;1520.5;0.0001
2020-01-02 01:00:08.687;2020-01-02 01:00:08.687;1520.5;1520.5;1520.4;1520.4;0.0001
2020-01-02 01:00:08.938;2020-01-02 01:00:08.938;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:00:08.938;2020-01-02 01:00:08.938;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:00:08.989;2020-01-02 01:00:08.989;1520.0;1520.0;1519.9;1519.9;0.0001
2020-01-02 01:00:08.989;2020-01-02 01:00:08.989;1519.9;1519.9;1519.8;1519.8;0.0001
2020-01-02 01:00:08.989;2020-01-02 01:00:08.989;1520.1;1520.1;1520.0;1520.0;0.0001
2020-01-02 01:00:09.363;2020-01-02 01:00:09.363;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:00:09.503;2020-01-02 01:00:09.503;1519.7;1519.7;1519.6;1519.6;0.0001
2020-01-02 01:00:09.587;2020-01-02 01:00:09.587;1519.6;1519.6;1519.5;1519.5;0.0001
2020-01-02 01:00:09.587;2020-01-02 01:00:09.587;1519.5;1519.5;1519.4;1519.4;0.0001
2020-01-02 01:00:09.690;2020-01-02 01:00:09.690;1519.4;1519.4;1519.3;1519.3;0.0001
2020-01-02 01:00:09.741;2020-01-02 01:00:09.741;1519.3;1519.3;1519.2;1519.2;0.0001
2020-01-02 01:00:10.153;2020-01-02 01:00:10.153;1519.3;1519.4;1519.3;1519.4;0.0001
2020-01-02 01:00:10.153;2020-01-02 01:00:10.153;1519.2;1519.3;1519.2;1519.3;0.0001
2020-01-02 01:00:10.204;2020-01-02 01:00:10.204;1519.4;1519.4;1519.3;1519.3;0.0001
2020-01-02 01:00:10.204;2020-01-02 01:00:10.204;1519.3;1519.3;1519.2;1519.2;0.0001
2020-01-02 01:00:10.557;2020-01-02 01:00:10.557;1519.2;1519.2;1519.1;1519.1;0.0001
2020-01-02 01:00:10.615;2020-01-02 01:00:10.615;1519.1;1519.1;1519.0;1519.0;0.0001
2020-01-02 01:00:11.355;2020-01-02 01:00:11.355;1519.2;1519.3;1519.2;1519.3;0.0001
2020-01-02 01:00:11.355;2020-01-02 01:00:11.355;1519.0;1519.1;1519.0;1519.1;0.0001
2020-01-02 01:00:11.355;2020-01-02 01:00:11.355;1519.1;1519.2;1519.1;1519.2;0.0001
2020-01-02 01:00:12.525;2020-01-02 01:00:12.525;1519.4;1519.5;1519.4;1519.5;0.0001
2020-01-02 01:00:12.525;2020-01-02 01:00:12.525;1519.3;1519.4;1519.3;1519.4;0.0001
2020-01-02 01:00:13.435;2020-01-02 01:00:13.435;1519.6;1519.7;1519.6;1519.7;0.0001
2020-01-02 01:00:13.435;2020-01-02 01:00:13.435;1519.5;1519.6;1519.5;1519.6;0.0001
2020-01-02 01:00:13.632;2020-01-02 01:00:13.632;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:00:15.455;2020-01-02 01:00:15.455;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:00:15.555;2020-01-02 01:00:15.555;1519.7;1519.7;1519.6;1519.6;0.0001
2020-01-02 01:00:16.854;2020-01-02 01:00:16.854;1519.5;1519.5;1519.4;1519.4;0.0001
2020-01-02 01:00:16.854;2020-01-02 01:00:16.854;1519.6;1519.6;1519.5;1519.5;0.0001
2020-01-02 01:00:18.356;2020-01-02 01:00:18.356;1519.4;1519.5;1519.4;1519.5;0.0001
2020-01-02 01:00:21.235;2020-01-02 01:00:21.235;1519.5;1519.6;1519.5;1519.6;0.0001
2020-01-02 01:00:23.779;2020-01-02 01:00:23.779;1519.6;1519.7;1519.6;1519.7;0.0001
2020-01-02 01:00:25.189;2020-01-02 01:00:25.189;1519.7;1519.7;1519.6;1519.6;0.0001
2020-01-02 01:00:25.240;2020-01-02 01:00:25.240;1519.6;1519.6;1519.5;1519.5;0.0001
2020-01-02 01:00:27.157;2020-01-02 01:00:27.157;1519.5;1519.6;1519.5;1519.6;0.0001
2020-01-02 01:00:28.497;2020-01-02 01:00:28.497;1519.6;1519.7;1519.6;1519.7;0.0001
2020-01-02 01:00:31.189;2020-01-02 01:00:31.189;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:00:33.559;2020-01-02 01:00:33.559;1519.8;1519.9;1519.8;1519.9;0.0001
2020-01-02 01:00:36.249;2020-01-02 01:00:36.249;1519.9;1520.0;1519.9;1520.0;0.0001
2020-01-02 01:00:36.815;2020-01-02 01:00:36.815;1520.0;1520.1;1520.0;1520.1;0.0001
2020-01-02 01:00:38.705;2020-01-02 01:00:38.705;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:00:39.766;2020-01-02 01:00:39.766;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:00:41.795;2020-01-02 01:00:41.795;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:00:43.453;2020-01-02 01:00:43.453;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:00:51.954;2020-01-02 01:00:51.954;1520.1;1520.1;1520.0;1520.0;0.00037
2020-01-02 01:00:52.005;2020-01-02 01:00:52.005;1519.9;1519.9;1519.8;1519.8;0.0001
2020-01-02 01:00:52.005;2020-01-02 01:00:52.005;1520.0;1520.0;1519.9;1519.9;0.0001
2020-01-02 01:00:52.005;2020-01-02 01:00:52.005;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:00:52.005;2020-01-02 01:00:52.005;1519.7;1519.7;1519.6;1519.6;0.0001
2020-01-02 01:00:55.424;2020-01-02 01:00:55.424;1519.6;1519.7;1519.6;1519.7;0.0001
2020-01-02 01:00:57.865;2020-01-02 01:00:57.865;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:01:01.097;2020-01-02 01:01:01.097;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:01:02.463;2020-01-02 01:01:02.463;1519.7;1519.7;1519.6;1519.6;0.0001
2020-01-02 01:01:02.604;2020-01-02 01:01:02.604;1519.6;1519.7;1519.6;1519.7;0.0001
2020-01-02 01:01:05.927;2020-01-02 01:01:05.927;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:01:06.030;2020-01-02 01:01:06.030;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:01:11.975;2020-01-02 01:01:11.975;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:01:13.119;2020-01-02 01:01:13.119;1519.8;1519.8;1519.7;1519.7;0.0001
2020-01-02 01:01:13.775;2020-01-02 01:01:13.775;1519.7;1519.8;1519.7;1519.8;0.0001
2020-01-02 01:01:15.607;2020-01-02 01:01:15.607;1519.8;1519.9;1519.8;1519.9;0.0001
2020-01-02 01:01:17.013;2020-01-02 01:01:17.013;1519.9;1520.0;1519.9;1520.0;0.0001
2020-01-02 01:01:20.931;2020-01-02 01:01:20.931;1520.0;1520.0;1519.9;1519.9;0.0001
2020-01-02 01:01:21.059;2020-01-02 01:01:21.059;1519.9;1519.9;1519.8;1519.8;0.0001
2020-01-02 01:01:35.762;2020-01-02 01:01:35.762;1519.8;1519.9;1519.8;1519.9;0.0001
2020-01-02 01:01:44.936;2020-01-02 01:01:44.936;1519.9;1520.0;1519.9;1520.0;0.0001
2020-01-02 01:01:49.685;2020-01-02 01:01:49.685;1520.0;1520.1;1520.0;1520.1;0.0001
2020-01-02 01:01:53.865;2020-01-02 01:01:53.865;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:01:55.662;2020-01-02 01:01:55.662;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:02:00.896;2020-01-02 01:02:00.896;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:02:09.604;2020-01-02 01:02:09.604;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:02:09.654;2020-01-02 01:02:09.654;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:02:28.385;2020-01-02 01:02:28.385;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:02:33.154;2020-01-02 01:02:33.154;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:02:38.929;2020-01-02 01:02:38.929;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:02:56.185;2020-01-02 01:02:56.185;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:03:27.505;2020-01-02 01:03:27.505;1520.2;1520.2;1520.1;1520.1;0.0001
2020-01-02 01:03:55.604;2020-01-02 01:03:55.604;1520.1;1520.2;1520.1;1520.2;0.0001
2020-01-02 01:04:00.667;2020-01-02 01:04:00.667;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:04:24.182;2020-01-02 01:04:24.182;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:04:27.024;2020-01-02 01:04:27.024;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:04:30.955;2020-01-02 01:04:30.955;1520.5;1520.5;1520.4;1520.4;0.0001
2020-01-02 01:04:30.955;2020-01-02 01:04:30.955;1520.4;1520.4;1520.3;1520.3;0.0001
2020-01-02 01:04:34.934;2020-01-02 01:04:34.934;1520.3;1520.3;1520.2;1520.2;0.0001
2020-01-02 01:04:37.491;2020-01-02 01:04:37.491;1520.2;1520.3;1520.2;1520.3;0.0001
2020-01-02 01:04:37.491;2020-01-02 01:04:37.491;1520.3;1520.4;1520.3;1520.4;0.0001
2020-01-02 01:04:42.872;2020-01-02 01:04:42.872;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:04:51.856;2020-01-02 01:04:51.856;1520.5;1520.6;1520.5;1520.6;0.00037
2020-01-02 01:05:00.072;2020-01-02 01:05:00.072;1520.6;1520.6;1520.5;1520.5;0.0001
2020-01-02 01:05:02.860;2020-01-02 01:05:02.860;1520.5;1520.5;1520.4;1520.4;0.0001
2020-01-02 01:05:11.084;2020-01-02 01:05:11.084;1520.4;1520.5;1520.4;1520.5;0.0001
2020-01-02 01:05:28.831;2020-01-02 01:05:28.831;1520.5;1520.6;1520.5;1520.6;0.0001
2020-01-02 01:05:29.697;2020-01-02 01:05:29.697;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:05:43.361;2020-01-02 01:05:43.361;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:05:44.314;2020-01-02 01:05:44.314;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:06:35.625;2020-01-02 01:06:35.625;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:06:55.764;2020-01-02 01:06:55.764;1520.6;1520.7;1520.6;1520.7;0.0001
2020-01-02 01:07:17.302;2020-01-02 01:07:17.302;1520.7;1520.8;1520.7;1520.8;0.0001
2020-01-02 01:07:26.775;2020-01-02 01:07:26.775;1520.8;1520.9;1520.8;1520.9;0.0001
2020-01-02 01:08:02.715;2020-01-02 01:08:02.715;1520.9;1521.0;1520.9;1521.0;0.0001
2020-01-02 01:08:11.823;2020-01-02 01:08:11.823;1521.0;1521.0;1520.9;1520.9;0.0001
2020-01-02 01:08:12.235;2020-01-02 01:08:12.235;1520.9;1520.9;1520.8;1520.8;0.0001
2020-01-02 01:09:04.021;2020-01-02 01:09:04.021;1520.9;1521.0;1520.9;1521.0;0.00015
2020-01-02 01:09:04.021;2020-01-02 01:09:04.021;1520.8;1520.9;1520.8;1520.9;0.00015
2020-01-02 01:09:41.577;2020-01-02 01:09:41.577;1521.0;1521.0;1520.9;1520.9;0.00015
2020-01-02 01:09:43.204;2020-01-02 01:09:43.204;1520.9;1520.9;1520.8;1520.8;0.00052
2020-01-02 01:09:46.928;2020-01-02 01:09:46.928;1520.8;1520.8;1520.7;1520.7;0.00052
2020-01-02 01:09:51.465;2020-01-02 01:09:51.465;1520.7;1520.8;1520.7;1520.8;0.0001
2020-01-02 01:09:55.364;2020-01-02 01:09:55.364;1520.8;1520.9;1520.8;1520.9;0.0001
2020-01-02 01:10:00.345;2020-01-02 01:10:00.345;1520.9;1520.9;1520.8;1520.8;0.00015
2020-01-02 01:10:05.529;2020-01-02 01:10:05.529;1520.8;1520.8;1520.7;1520.7;0.0001
2020-01-02 01:10:05.529;2020-01-02 01:10:05.529;1520.7;1520.7;1520.6;1520.6;0.0001
2020-01-02 01:10:09.309;2020-01-02 01:10:09.309;1520.6;1520.7;1520.6;1520.7;0.00022
2020-01-02 01:10:10.376;2020-01-02 01:10:10.376;1520.7;1520.7;1520.6;1520.6;0.00022
2020-01-02 01:10:16.450;2020-01-02 01:10:16.450;1520.6;1520.6;1520.5;1520.5;0.00015
2020-01-02 01:10:16.501;2020-01-02 01:10:16.501;1520.5;1520.5;1520.4;1520.4;0.00015
2020-01-02 01:10:18.319;2020-01-02 01:10:18.319;1520.4;1520.4;1520.3;1520.3;0.00015
2020-01-02 01:10:34.449;2020-01-02 01:10:34.449;1520.3;1520.4;1520.3;1520.4;0.00015
2020-01-02 01:10:36.141;2020-01-02 01:10:36.141;1520.4;1520.4;1520.3;1520.3;0.00022
2020-01-02 01:10:37.482;2020-01-02 01:10:37.482;1520.3;1520.4;1520.3;1520.4;0.00022
2020-01-02 01:10:48.363;2020-01-02 01:10:48.363;1520.4;1520.5;1520.4;1520.5;0.00022
2020-01-02 01:10:48.413;2020-01-02 01:10:48.413;1520.5;1520.5;1520.4;1520.4;0.00022
2020-01-02 01:10:48.964;2020-01-02 01:10:48.964;1520.4;1520.4;1520.3;1520.3;0.00022
2020-01-02 01:10:49.255;2020-01-02 01:10:49.255;1520.3;1520.3;1520.2;1520.2;0.00022
2020-01-02 01:11:00.153;2020-01-02 01:11:00.153;1520.2;1520.2;1520.1;1520.1;0.00015
2020-01-02 01:11:19.605;2020-01-02 01:11:19.605;1520.1;1520.1;1520.0;1520.0;0.00015
2020-01-02 01:11:31.424;2020-01-02 01:11:31.424;1520.0;1520.1;1520.0;1520.1;0.00015
2020-01-02 01:11:35.684;2020-01-02 01:11:35.684;1520.1;1520.2;1520.1;1520.2;0.00022
2020-01-02 01:11:52.066;2020-01-02 01:11:52.066;1520.2;1520.3;1520.2;1520.3;0.00015
2020-01-02 01:12:02.795;2020-01-02 01:12:02.795;1520.3;1520.3;1520.2;1520.2;0.00022
2020-01-02 01:12:04.006;2020-01-02 01:12:04.006;1520.2;1520.2;1520.1;1520.1;0.00022
2020-01-02 01:12:06.952;2020-01-02 01:12:06.952;1520.1;1520.1;1520.0;1520.0;0.00022
2020-01-02 01:12:20.180;2020-01-02 01:12:20.180;1520.0;1520.0;1519.9;1519.9;0.00015
2020-01-02 01:13:07.566;2020-01-02 01:13:07.566;1519.9;1519.9;1519.8;1519.8;0.00022
2020-01-02 01:13:07.566;2020-01-02 01:13:07.566;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:13:11.016;2020-01-02 01:13:11.016;1519.7;1519.7;1519.6;1519.6;0.00015
2020-01-02 01:13:18.077;2020-01-02 01:13:18.077;1519.6;1519.6;1519.5;1519.5;0.00015
2020-01-02 01:13:18.178;2020-01-02 01:13:18.178;1519.5;1519.5;1519.4;1519.4;0.00015
2020-01-02 01:13:24.912;2020-01-02 01:13:24.912;1519.4;1519.5;1519.4;1519.5;0.00015
2020-01-02 01:13:29.886;2020-01-02 01:13:29.886;1519.5;1519.6;1519.5;1519.6;0.00015
2020-01-02 01:13:30.505;2020-01-02 01:13:30.505;1519.6;1519.6;1519.5;1519.5;0.00015
2020-01-02 01:13:35.735;2020-01-02 01:13:35.735;1519.5;1519.6;1519.5;1519.6;0.00022
2020-01-02 01:13:42.640;2020-01-02 01:13:42.640;1519.6;1519.7;1519.6;1519.7;0.00022
2020-01-02 01:13:43.876;2020-01-02 01:13:43.876;1519.7;1519.8;1519.7;1519.8;0.00022
2020-01-02 01:13:50.365;2020-01-02 01:13:50.365;1519.8;1519.8;1519.7;1519.7;0.00052
2020-01-02 01:13:52.535;2020-01-02 01:13:52.535;1519.7;1519.7;1519.6;1519.6;0.00052
2020-01-02 01:14:06.024;2020-01-02 01:14:06.024;1519.6;1519.7;1519.6;1519.7;0.0003
2020-01-02 01:14:23.171;2020-01-02 01:14:23.171;1519.7;1519.8;1519.7;1519.8;0.0003
2020-01-02 01:14:31.254;2020-01-02 01:14:31.254;1519.8;1519.9;1519.8;1519.9;0.00022
2020-01-02 01:14:55.589;2020-01-02 01:14:55.589;1519.9;1519.9;1519.8;1519.8;0.00022
2020-01-02 01:15:02.125;2020-01-02 01:15:02.125;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:15:28.266;2020-01-02 01:15:28.266;1519.7;1519.8;1519.7;1519.8;0.00022
2020-01-02 01:15:51.335;2020-01-02 01:15:51.335;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:16:25.354;2020-01-02 01:16:25.354;1519.7;1519.8;1519.7;1519.8;0.00022
2020-01-02 01:16:28.765;2020-01-02 01:16:28.765;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:16:40.584;2020-01-02 01:16:40.584;1519.7;1519.8;1519.7;1519.8;0.00022
2020-01-02 01:16:48.233;2020-01-02 01:16:48.233;1519.8;1519.9;1519.8;1519.9;0.00022
2020-01-02 01:17:24.095;2020-01-02 01:17:24.095;1519.9;1520.0;1519.9;1520.0;0.0003
2020-01-02 01:17:47.755;2020-01-02 01:17:47.755;1520.0;1520.1;1520.0;1520.1;0.00022
2020-01-02 01:18:00.075;2020-01-02 01:18:00.075;1520.1;1520.2;1520.1;1520.2;0.0003
2020-01-02 01:18:12.555;2020-01-02 01:18:12.555;1520.2;1520.2;1520.1;1520.1;0.00052
2020-01-02 01:18:32.085;2020-01-02 01:18:32.085;1520.1;1520.1;1520.0;1520.0;0.00022
2020-01-02 01:18:50.435;2020-01-02 01:18:50.435;1520.0;1520.0;1519.9;1519.9;0.00022
2020-01-02 01:19:00.934;2020-01-02 01:19:00.934;1519.9;1519.9;1519.8;1519.8;0.00022
2020-01-02 01:19:22.976;2020-01-02 01:19:22.976;1519.8;1519.9;1519.8;1519.9;0.00052
2020-01-02 01:20:09.746;2020-01-02 01:20:09.746;1519.9;1519.9;1519.8;1519.8;0.00022
2020-01-02 01:21:02.527;2020-01-02 01:21:02.527;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:21:09.441;2020-01-02 01:21:09.441;1519.7;1519.7;1519.6;1519.6;0.00022
2020-01-02 01:22:54.364;2020-01-02 01:22:54.364;1519.6;1519.7;1519.6;1519.7;0.0003
2020-01-02 01:22:54.364;2020-01-02 01:22:54.364;1519.7;1519.8;1519.7;1519.8;0.0003
2020-01-02 01:23:30.757;2020-01-02 01:23:30.757;1519.8;1519.8;1519.7;1519.7;0.00022
2020-01-02 01:24:05.958;2020-01-02 01:24:05.958;1519.7;1519.7;1519.6;1519.6;0.00022
2020-01-02 01:24:14.634;2020-01-02 01:24:14.634;1519.6;1519.6;1519.5;1519.5;0.00022
2020-01-02 01:25:28.282;2020-01-02 01:25:28.282;1519.5;1519.6;1519.5;1519.6;0.0003
2020-01-02 01:25:28.483;2020-01-02 01:25:28.483;1519.6;1519.7;1519.6;1519.7;0.00037
2020-01-02 01:25:39.936;2020-01-02 01:25:39.936;1519.7;1519.8;1519.7;1519.8;0.00022
2020-01-02 01:26:47.608;2020-01-02 01:26:47.608;1519.8;1519.8;1519.7;1519.7;0.00045
2020-01-02 01:26:54.794;2020-01-02 01:26:54.794;1519.7;1519.7;1519.6;1519.6;0.00022
